VERSION_6_0 1-VG
P	0	61	0	64.7077	-52.3449	110.24	2.59462	-1.00695	0.0734876	1.932	0.3	14	121.75	0	4	1	A	0	18076	0	0.143585	-1	0	0	-10000	-1987,-1981,-1976,-1947,-1943,-1937,-1931,-1003,-986,-947,-942,-936,14,20,24,53,58,64,69	3334681	N\A	N\A	N\A	N\A
P	0	62	0	91.0487	-23.4517	158.074	-1.02654	0.386784	-1.03105	7.812	1.743	-113	130	0	4	1	A	0	18076	0	0.261941	-1	0	0	-10000	-1992,-1615,-676,-666,-593,-182,-176,-171,-166,-142,-113,-104,-93,-87	3358931	N\A	N\A	N\A	N\A
P	0	63	0	95.4626	-24.5335	147.648	-1.18285	0.372208	-1.0937	6.942	1.146	-64	123.5	0	4	1	A	0	18076	0	0.447298	-1	0	0	-10000	-1517,-1500,-1486,-1480,-64,-47,-31,452,458	3364332	N\A	N\A	N\A	N\A
P	0	64	0	96.0818	-23.4069	146.556	-1.20216	0.364898	-1.09325	7.332	1.377	-66	124.25	0	4	1	A	0	18076	0	0.445853	-1	0	0	-10000	-1247,-1231,-1208,-1198,-819,-66,-59,-47,-32	3368357	N\A	N\A	N\A	N\A
P	0	65	0	82.216	-17.2376	159.632	-0.931548	0.216272	-0.763441	8.121	0.888	-85	121.75	0	4	1	A	0	18076	0	0.371667	-1	0	0	-10000	-1551,-1515,-1507,-1494,-1478,-1466,-1339,-1328,-1322,-1034,-1028,-1022,-1017,-85	3378825	N\A	N\A	N\A	N\A
P	0	66	0	81.3332	-8.20171	153.177	-1.08298	0.20128	-0.651686	8.934	0.999	-82	127	0	4	1	A	0	18076	0	0.297274	-1	0	0	-10000	-1931,-1926,-1359,-1348,-1336,-1330,-82,-76	3381834	N\A	N\A	N\A	N\A
P	0	67	0	81.4098	-4.21709	152.336	-1.10757	0.187909	-0.633442	10.371	1.854	-90	134.5	0	4	1	A	0	18076	0	0.251077	-1	0	0	-10000	-1924,-1918,-911,-905,-898,-894,-888,-90,-84,-77,-61,6	3383676	N\A	N\A	N\A	N\A
P	0	68	0	62.3882	-50.8992	109.54	2.56985	-0.903359	0.105083	1.971	0.375	18	121	0	4	1	A	0	18076	0	0.129898	-1	0	0	-10000	-1993,-1982,-1971,-1926,-999,-982,-961,-938,-932,13,18,23,257,262,407,412	3398867	N\A	N\A	N\A	N\A
P	0	69	0	70.9678	-48.4926	109.128	-2.84562	-1.01878	-0.70014	2.646	0.309	32	120.75	0	4	1	A	0	18076	0	0.215803	-1	0	0	-10000	-1985,-1965,-1002,-990,-985,-979,-946,-935,-896,21,32,54,59,354,359,365	3401870	N\A	N\A	N\A	N\A
P	0	70	0	65.4412	-41.1356	99.8251	-2.87578	-0.704672	-0.595996	5.292	0.798	35	121	0	4	1	A	0	18076	0	0.348335	-1	0	0	-10000	-1992,-1987,-1981,-1948,-1937,-1898,-981,-970,-948,-943,-648,-643,-637,-143,35,202	3402872	N\A	N\A	N\A	N\A
