VERSION_6_0 1-PLA_saline
P	0	1	0	9.14629	-87.5611	-8.41268	0.331501	-0.543983	0.770837	0.648	0.036	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-789,-781,-762,-759,-672,-759,-727,-663	193999	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.120607	0	-10000	N\A	-10000	113	20A 1-2
P	0	2	0	9.10668	-87.5834	-8.34619	0.617091	-0.415547	0.668221	0.327	0.012	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1525,-1517,-1498,-1495,-1408,-1495,-1463,-1399	194735	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.00898499	0	-10000	N\A	-10000	113	20A 1-2
P	0	3	0	9.1896	-87.6243	-8.30924	0.663618	-0.382917	0.642639	0.336	0.042	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1996,-1988,-1969,-1966,-1879,-1966,-1934,-1870	195206	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.0716222	0	-10000	N\A	-10000	113	20A 1-2
P	0	4	0	11.0228	-87.5855	-8.26929	0.685219	-0.354283	0.636363	1.278	0.744	145	-10000	0	4	1	A	0	586	0	0.107592	-1	0	0	-10000	138,145,168,105,114,123,126,138,146,149,159,191,200	195737	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	10000	1.63441	0	0.193281	N\A	-10000	113	20A 1-2
P	0	5	0	13.0905	-87.5318	-8.22403	0.680452	-0.33794	0.650217	1.77	0.744	-80	-10000	0	4	1	A	0	586	0	0.107592	-1	0	0	-10000	-87,-80,-57,416,-120,-111,-102,-99,-87,-79,-76,-66,-34,-25	195962	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	225	2.06893	0	0.193281	N\A	-10000	113	20A 1-2
P	0	6	0	18.6213	-87.4345	-8.20269	0.654506	-0.278567	0.702867	0.552	0.066	-128	-10000	0	4	1	A	0	586	0	0.0302598	-1	0	0	-10000	-631,-624,-601,-128,-664,-655,-646,-643,-631,-623,-620,-610,-578,-569	196506	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	257	2.31371	0	0.0151793	N\A	-10000	113	20A 1-2
P	0	7	0	21.2423	-87.4965	-8.27964	0.682359	-0.237755	0.691273	0.363	0.015	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1131,-1124,-1101,-628,342,372,396,405,-1164,-1155,-1146,-1143,-1131,-1123,-1120,-1110,-1078,-1069,308,317,322,331,337,340,350,360,363,369,373,381,391,405,414	197006	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.969347	0	-10000	N\A	-10000	113	20A 1-2
P	0	8	0	26.8514	-87.3568	-8.45953	0.645746	-0.221146	0.730826	1.083	0.165	103	-10000	0	4	1	A	0	586	0	0.0683622	-1	0	0	-10000	-1933,-1926,-1903,-1430,-460,-430,-406,-397,-120,-111,-97,-92,103,112,244,-1966,-1957,-1948,-1945,-1933,-1925,-1922,-1912,-1880,-1871,-494,-485,-480,-471,-465,-462,-452,-442,-439,-433,-429,-421,-411,-397,-388,-92,-88,-65	197808	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	4	1.91061	0	0.0172025	N\A	-10000	113	20A 1-2
P	0	9	0	31.3185	-87.2692	-8.48425	0.588383	-0.210049	0.780823	0.555	0.153	136	-10000	0	4	1	A	0	586	0	0.0619691	-1	0	0	-10000	-1930,-960,-930,-906,-897,-620,-611,-597,-592,-397,-388,-256,136,139,272,359,-994,-985,-980,-971,-965,-962,-952,-942,-939,-933,-929,-921,-911,-897,-888,-592,-588,-565,158	198308	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	245	2.44908	0	0.0242717	N\A	-10000	113	20A 1-2
P	0	10	0	34.7296	-87.2512	-8.48263	0.553928	-0.220697	0.802781	0.597	0.087	199	-10000	0	4	1	A	0	586	0	0.0497015	-1	0	0	-10000	-1365,-1335,-1311,-1302,-1025,-1016,-1002,-997,-802,-793,-661,-269,-266,-133,-46,107,199,204,213,254,257,-1399,-1390,-1385,-1376,-1370,-1367,-1357,-1347,-1344,-1338,-1334,-1326,-1316,-1302,-1293,-997,-993,-970,-247,126,190,217,222	198713	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	266	1.73289	0	0.0137691	N\A	-10000	113	20A 1-2
P	0	11	0	40.3387	-87.1228	-8.46789	0.497086	-0.241748	0.833345	1.044	0.564	22	-10000	0	4	1	A	0	586	0	0.0946894	-1	0	0	-10000	-1870,-1861,-1847,-1842,-1647,-1638,-1506,-1114,-1111,-978,-891,-738,-646,-641,-632,-591,-588,-55,-37,22,51,59,110,113,122,487,496,-1842,-1838,-1815,-1092,-719,-655,-628,-623,4,18,27,37,48,465,496	199558	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	144	1.05873	0	0.249145	N\A	-10000	113	20A 1-2
P	0	12	0	44.041	-87.0499	-8.40876	0.45444	-0.286378	0.843488	1.431	0.333	-1	-10000	0	4	1	A	0	586	0	0.0603467	-1	0	0	-10000	-1624,-1621,-1488,-1401,-1248,-1156,-1151,-1142,-1101,-1098,-565,-547,-488,-459,-451,-400,-397,-388,-23,-14,-1,27,32,50,59,68,318,327,350,-1602,-1229,-1165,-1138,-1133,-506,-492,-483,-473,-462,-45,-14,9,18,32,41,44,82,85	200068	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	199	1.70933	0	0.0486861	N\A	-10000	113	20A 1-2
P	0	13	0	47.724	-87.0413	-8.38034	0.353841	-0.270459	0.895348	0.405	0.012	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1947,-1942,-1933,-1892,-1889,-1356,-1338,-1279,-1250,-1242,-1191,-1188,-1179,-814,-805,-792,-764,-759,-741,-732,-723,-473,-464,-441,219,228,241,251,262,272,287,315,-1956,-1929,-1924,-1297,-1283,-1274,-1264,-1253,-836,-805,-782,-773,-759,-750,-747,-709,-706,210,222,233,242,251,263,274,283,286,295,305,319,327	200859	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.920388	0	-10000	N\A	-10000	113	20A 1-2
P	0	14	0	50.3245	-86.9784	-8.38559	0.277761	-0.253795	0.926519	4.038	1.77	-14	-10000	0	4	1	A	0	586	0	0.327593	-1	0	0	-10000	-1632,-1614,-1555,-1526,-1518,-1467,-1464,-1455,-1090,-1081,-1068,-1040,-1035,-1017,-1008,-999,-749,-740,-717,-57,-48,-35,-25,-14,-4,11,39,-1573,-1559,-1550,-1540,-1529,-1112,-1081,-1058,-1049,-1035,-1026,-1023,-985,-982,-66,-54,-43,-34,-25,-13,-2,7,10,19,29,43,51	201135	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	10000	2.6012	0	0.456641	N\A	-10000	113	20A 1-2
P	0	15	0	53.2924	-86.8995	-8.38033	0.237565	-0.255525	0.937161	0.435	0.012	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1979,-1976,-1967,-1602,-1593,-1580,-1552,-1547,-1529,-1520,-1511,-1261,-1252,-1229,-569,-560,-547,-537,-526,-516,-501,-473,-1624,-1593,-1570,-1561,-1547,-1538,-1535,-1497,-1494,-578,-566,-555,-546,-537,-525,-514,-505,-502,-493,-483,-469,-461	201647	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	10000	1.0361	0	-10000	N\A	-10000	113	20A 1-2
P	0	16	0	53.3844	-86.8934	-8.33569	0.293245	-0.309576	0.904528	0.51	0.021	-10000	-10000	0	4	1	A	0	586	0	-10000	-1	0	0	-10000	-1837,-1828,-1815,-1787,-1782,-1764,-1755,-1746,-1496,-1487,-1464,-804,-795,-782,-772,-761,-751,-736,-708,470,492,497,-1859,-1828,-1805,-1796,-1782,-1773,-1770,-1732,-1729,-813,-801,-790,-781,-772,-760,-749,-740,-737,-728,-718,-704,-696,434,443,446,456,465,469	201882	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	2	N\A	-10000	0	0.0956254	0	-10000	N\A	-10000	113	20A 1-2
P	0	17	0	60.3694	-86.7704	-8.30534	0.17355	-0.42333	0.889197	11.58	4.449	-84	-10000	0	4	1	A	0	586	0	0.451569	-1	0	0	-10000	-1358,-1349,-1336,-1326,-1315,-1305,-1290,-1262,-84,-62,-53,-47,28,43,55,480,489,-1367,-1355,-1344,-1335,-1326,-1314,-1303,-1294,-1291,-1282,-1272,-1258,-1250,-120,-111,-108,-98,-89,-85,-46,-34,-25,-11,-2,7,10,19,30,61,71,75,80,84,93,107,112	202436	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	10000	6.98621	0	0.607203	N\A	-10000	113	20A 1-2
P	0	18	0	66.9641	-86.782	-8.25543	-0.0637561	-0.36799	0.927642	0.888	0.087	-34	-10000	0	4	1	A	0	586	0	0.0562304	-1	0	0	-10000	-1881,-1872,-1859,-1849,-1838,-1828,-1813,-1785,-607,-585,-576,-570,-495,-480,-468,-43,-34,-2,148,-1890,-1878,-1867,-1858,-1849,-1837,-1826,-1817,-1814,-1805,-1795,-1781,-1773,-643,-634,-631,-621,-612,-608,-569,-557,-548,-534,-525,-516,-513,-504,-493,-462,-452,-448,-443,-439,-430,-416,-411	202959	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	50	6.59488	0	0.0166691	N\A	-10000	113	20A 1-2
P	0	19	0	66.8572	-86.8726	-8.46279	-0.149801	-0.275159	0.949656	0.537	0.045	-97	-10000	0	4	1	A	0	586	0	0.0297565	-1	0	0	-10000	-852,-830,-821,-815,-740,-725,-713,-288,-279,-247,-97,319,330,340,-888,-879,-876,-866,-857,-853,-814,-802,-793,-779,-770,-761,-758,-749,-738,-707,-697,-693,-688,-684,-675,-661,-656,349,358	203204	N\A	N\A	N\A	N\A	-200	200	-200	200	0.03	-5	0	0	-1	-10000	-10000	-10000	3	2000	1	N\A	-10000	63	0.250261	0	0.0082373	N\A	-10000	113	20A 1-2
